수집시각,순위,제목,저자,출판사,링크,이미지URL,이전순위,순위변동
2026-05-26 13:00,59,[북토크] <돼지 목에 사랑> 북토크,최미래,문학동네,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393131336,https://image.aladin.co.kr/product/39313/13/cover500/k742138036_1.jpg,38,↓21
2026-05-26 13:00,60,"누구나 프로처럼 실전 AI 조코딩의 바이브 코딩 1인 창업 wih 클로드 코드, 수파베이스, 스트라이프",조동근(조코딩),한빛미디어,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393811057,https://image.aladin.co.kr/product/39381/10/cover500/k912139872_1.jpg,,NEW
2026-05-26 13:00,61,[대여 페이백] 여덟 건의 완벽한 살인,"피터 스완슨, 노진선",푸른숲,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=388496558,https://image.aladin.co.kr/product/38849/65/cover500/e062638260_1.jpg,,NEW
2026-05-26 13:00,62,"나도 내 마음을 모를 때, 불교심리학",보만,불광출판사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=376922889,https://image.aladin.co.kr/product/37692/28/cover500/k602033962_1.jpg,,NEW
2026-05-26 13:00,63,사랑의 기술,,읽고 쓰다 리딩 저널,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=203299303,https://image.aladin.co.kr/product/20329/93/cover500/8931011628_1.jpg,60,↓3
2026-05-26 13:00,64,일리아스 좋아하세요?,"하길(석민주), 이준석",창비,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390942945,https://image.aladin.co.kr/product/39094/29/cover500/8936481282_1.jpg,59,↓5
2026-05-26 13:00,65,맥심 Maxim B형 2026.6,맥심코리아 편집부,와이미디어(잡지),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393736186,https://image.aladin.co.kr/product/39373/61/cover500/k482139664_1.jpg,,NEW
2026-05-26 13:00,66,뇌가 멈추기 전에,이승훈,21세기북스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=367027031,https://image.aladin.co.kr/product/36702/70/cover500/k482030683_1.jpg,,NEW
2026-05-26 13:00,67,이방인,"알베르 카뮈, 김화영",민음사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=212246612,https://image.aladin.co.kr/product/21224/66/cover500/8937443848_1.jpg,,NEW
2026-05-26 13:00,68,바른 자세를 위한 인형,,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=387308619,https://image.aladin.co.kr/product/38730/86/cover500/g362432001_1.jpg,41,↓27
2026-05-26 13:00,69,SQL 자격검정 실전문제,한국데이터산업진흥원,한국데이터산업진흥원,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=332583104,https://image.aladin.co.kr/product/33258/31/cover500/8988474910_1.jpg,,NEW
2026-05-26 13:00,70,카구라바치 10 (트리플특전판),호카조노 타케루,대원씨아이(만화),https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393688901,https://image.aladin.co.kr/product/39368/89/cover500/k592139565_2.jpg,46,↓24
2026-05-26 13:00,71,손절사회,이승연,어크로스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=390613395,https://image.aladin.co.kr/product/39061/33/cover500/k852137647_1.jpg,,NEW
2026-05-26 13:00,72,나는 고양이로소이다 (한정판),"나쓰메 소세키, 김난주",열린책들,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393568799,https://image.aladin.co.kr/product/39356/87/cover500/8932925739_1.jpg,,NEW
2026-05-26 13:00,73,꾸준함을 기르는 일,수풀림,다산북스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=391454505,https://image.aladin.co.kr/product/39145/45/cover500/k692138763_1.jpg,70,↓3
2026-05-26 13:00,74,급류,정대건,민음사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=307692409,https://image.aladin.co.kr/product/30769/24/cover500/8937473402_1.jpg,67,↓7
2026-05-26 13:00,75,죽은나무숲의 죽다 만 여우,"오브리 하트먼, 마르친 미노르, 황세림",위즈덤하우스,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=392922768,https://image.aladin.co.kr/product/39292/27/cover500/k472138602_2.jpg,,NEW
2026-05-26 13:00,76,달과 6펜스,"서머싯 몸, 송무",민음사,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=237763,https://image.aladin.co.kr/product/23/77/cover500/s692639624_2.jpg,48,↓28
2026-05-26 13:00,77,만희네 꽃밭,권윤덕,길벗어린이,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=393581413,https://image.aladin.co.kr/product/39358/14/cover500/8955828438_1.jpg,,NEW
2026-05-26 13:00,78,[스마트앨범] 샤이니 - 미니 6집 Atmos (Weather Rock Ver.),,,https://www.aladin.co.kr/shop/wproduct.aspx?ItemId=392916088,https://image.aladin.co.kr/product/39291/60/cover500/c172939910_3.jpg,50,↓28
